Entity,Code,Year,Bovine_meat,Poultry_meat,Pigmeat,Mutton_Goat,Meat_Other,TOTAL_meat_consumed_per_capita,Total_population,Total_Meat_Consumption,month,dates
Vietnam,VNM,1983,2.12,2.56,8.66,0.03,0.06,13.43,58148000,780927640,January,January-1983
"United States",USA,1962,41.55,16.3,28.39,2.1,1.11,89.44999999999999,192314000,17202487299.999996,January,January-1962
"United States",USA,1969,50.94,20.61,28.98,1.4,1.11,103.04,207659008,21397184184.32,January,January-1969
"United States",USA,1975,54.93,21.16,24.13,0.9,1.08,102.2,219080992,22390077382.4,January,January-1975
"United States",USA,1997,42.85,45.04,27.82,0.53,0.64,116.88000000000001,271713984,31757930449.920002,January,January-1997
"United States",USA,1973,49.64,21.6,27.48,1.16,1.11,100.99000000000001,215179008,21730928017.920002,January,January-1973
Vietnam,VNM,1989,2.36,2.47,10.45,0.04,0.16,15.479999999999999,66550000,1030193999.9999999,January,January-1989
Vietnam,VNM,2007,4.25,6.8,30.75,0.15,0.28,42.23,85420000,3607286599.9999995,January,January-2007
Vietnam,VNM,2010,5.38,11.66,33.99,0.19,0.3,51.519999999999996,87968000,4532111360,January,January-2010
Vietnam,VNM,2011,7.17,15.59,34.39,0.14,0.3,57.589999999999996,88871000,5118080890,January,January-2011
Vietnam,VNM,1964,1.94,1.75,7.14,0.03,0.05,10.91,36780000,401269800,January,January-1964
Vietnam,VNM,1975,1.83,1.45,5.02,0.03,0.06,8.39,48718000,408744020,January,January-1975
Vietnam,VNM,1981,1.92,2.04,7.04,0.03,0.07,11.1,55523000,616305300,January,January-1981
Vietnam,VNM,2014,12.34,13.28,35.54,0.17,0.14,61.47,91714000,5637659580,January,January-2014
"United States",USA,1992,43.12,42.52,30.34,0.68,0.75,117.41000000000001,256991008,30173314249.280003,January,January-1992
"United States",USA,2007,41.89,52.67,29.56,0.53,0.82,125.47,300608000,37717285760,January,January-2007
