Entity,Code,Year,"Per capita CO2 emissions",Total_CO2_emission,Total_population
India,IND,2008,1.2892725603651027,1547990823.168485,1200669952
India,IND,2009,1.4125678749287482,1720120560.2622268,1217725952
India,IND,2010,1.3773423147232366,1700027394.4652188,1234280960
India,IND,2011,1.4492352096056091,1811961391.7473779,1250288000
India,IND,2012,1.56349994390813,1979046908.9680347,1265779968
India,IND,2013,1.556867294020995,1994100993.6985626,1280841984
India,IND,2014,1.6975905394518658,2199400041.2465496,1295601024
India,IND,2015,1.7541248667955764,2298170090.2179666,1310151936
India,IND,2016,1.7906545253709487,2371752345.6555166,1324516992
India,IND,2017,1.8353602102222975,2456954485.456873,1338676992
India,IND,2018,1.9621606806349394,2654101041.5591183,1352642048
Indonesia,IDN,1889,0.00010987923480388775,3664,33345700
Indonesia,IDN,1890,0.00043428592560388143,14656,33747352
Indonesia,IDN,1891,0.0006440459963213443,21984.000000000004,34134208
Indonesia,IDN,1892,0.005200014736696251,179536.00000000003,34526056
Indonesia,IDN,1893,0.011537382562247019,403040,34933400
Indonesia,IDN,1894,0.013573719859398724,479984,35361272
Indonesia,IDN,1895,0.02147999103548721,769440,35821244
Indonesia,IDN,1896,0.023753917972951916,861040,36248336
Indonesia,IDN,1897,0.03015001548742445,1106528,36700744
Indonesia,IDN,1898,0.03471132816217452,1289728,37155824
Indonesia,IDN,1899,0.029871150575510295,1124848,37656668
Indonesia,IDN,1900,0.03168608926382674,1209120.0000000002,38159332
Indonesia,IDN,1901,0.05802040575534207,2242368,38647920
Indonesia,IDN,1902,0.039284870760311126,1538879.9999999998,39172332
Indonesia,IDN,1903,0.0756878075179122,3000816,39647284
Indonesia,IDN,1904,0.08395936019242141,3367216,40105308
Indonesia,IDN,1905,0.10193351958454253,4132991.9999999995,40545956
Indonesia,IDN,1906,0.10860868289795299,4451760,40988988
Indonesia,IDN,1907,0.12779980264517263,5294480,41427920
Indonesia,IDN,1908,0.13117443422424907,5492335.999999999,41870476
Indonesia,IDN,1909,0.141474763230271,5986976.000000001,42318332
Indonesia,IDN,1910,0.14288733629877465,6111552.000000001,42771824
Indonesia,IDN,1911,0.15562561594588467,6727104,43226200
Indonesia,IDN,1912,0.1336861052256282,5840416,43687532
Indonesia,IDN,1913,0.13361068479598182,5899040.000000001,44150960
Indonesia,IDN,1914,0.13484454799563714,6016288,44616472
Indonesia,IDN,1915,0.13376235866104563,6030943.999999999,45087004
Indonesia,IDN,1916,0.14866631334734653,6763744,45496144
Indonesia,IDN,1917,0.15582470332170015,7137472.000000001,45804496
Indonesia,IDN,1918,0.1542995513154886,7130144.000000001,46209752
Indonesia,IDN,1919,0.16353817554748987,7635776,46691092
Indonesia,IDN,1920,0.17472422471295754,8262320,47287776
Indonesia,IDN,1921,0.18292169879449519,8756960,47872724
Indonesia,IDN,1922,0.1712962917094755,8298960.000000002,48447984
Indonesia,IDN,1923,0.19556311609790739,9588688.000000002,49031168
Indonesia,IDN,1924,0.21331491171609213,10585296,49622860
Indonesia,IDN,1925,0.2206157620598272,11079936,50222776
Indonesia,IDN,1926,0.21833300204454759,11098256.000000002,50831784
Indonesia,IDN,1927,0.25046572054963306,12886288,51449308
Indonesia,IDN,1928,0.28481081884892423,14831872,52076224
Indonesia,IDN,1929,0.3517179311674101,18539840.000000004,52712240
Indonesia,IDN,1930,0.33865623303723164,18085504,53403724
Indonesia,IDN,1931,0.31200783802537074,16894704,54148332
Indonesia,IDN,1932,0.3018765456976136,16586928,54946064
Indonesia,IDN,1933,0.32037629848180166,17862000.000000004,55753188
Indonesia,IDN,1934,0.34002302172923166,19236000,56572640
Indonesia,IDN,1935,0.3484255073879159,20001776,57406176
Indonesia,IDN,1936,0.3736683750814874,21767824,58254392
Indonesia,IDN,1937,0.4287073624251628,25343888,59116988
Indonesia,IDN,1938,0.4455806902339808,26732544,59994844
Indonesia,IDN,1939,0.479612721261452,29202080.000000004,60886792
Indonesia,IDN,1940,0.464774373946808,28733088,61821584
Indonesia,IDN,1941,0.4217755267843693,26487056,62798940
Indonesia,IDN,1942,0.14841100086321088,9456784,63720236
Indonesia,IDN,1943,0.2955430041691625,19027152,64380316
Indonesia,IDN,1944,0.135716629096951,8771615.999999998,64631844
Indonesia,IDN,1945,0.058683256646850396,3806896.0000000005,64871928
Indonesia,IDN,1946,0.02058113425821055,1344688.0000000002,65335952
Indonesia,IDN,1947,0.06126606455445448,4056048.000000001,66203828
Indonesia,IDN,1948,0.2304524663128643,15495056.000000002,67237536
Indonesia,IDN,1949,0.32031258134533386,21903392.000000004,68381304
Indonesia,IDN,1950,0.14135875645284213,9830512,69543000
Indonesia,IDN,1951,0.1325471354570989,9390832,70849000
Indonesia,IDN,1952,0.17601394673123488,12721408.000000002,72275000
Indonesia,IDN,1953,0.17719185597594184,13080480.000000002,73821000
Indonesia,IDN,1954,0.1953635014836795,14747599.999999998,75488000
Indonesia,IDN,1955,0.26975134911288545,20844495.999999996,77273000
Indonesia,IDN,1956,0.27549533300493856,21811792,79173000
Indonesia,IDN,1957,0.27608972763892137,22412687.999999996,81179000
Indonesia,IDN,1958,0.2666479035589069,22207504,83284000
Indonesia,IDN,1959,0.27916230319428326,23862235.352440946,85478000
Indonesia,IDN,1960,0.24370312961427545,21385193.326782286,87751000
Indonesia,IDN,1961,0.2885923697503139,26001595.32976378,90098000
Indonesia,IDN,1962,0.248328904672817,22974893.602519684,92518000
Indonesia,IDN,1963,0.2395736966189756,22763094.784251966,95015000
Indonesia,IDN,1964,0.22925156557752074,22374265.04566929,97597000
Indonesia,IDN,1965,0.24602537429786875,24668226.204724405,100267000
Indonesia,IDN,1966,0.22688622245422432,23374953.06834646,103025000
Indonesia,IDN,1967,0.23180289834824622,24540045.636535432,105866000
Indonesia,IDN,1968,0.25337937037407005,27562607.90929134,108780000
Indonesia,IDN,1969,0.2985192646735226,33362214.500648208,111759000
Indonesia,IDN,1970,0.3117906780647479,35791387.30708661,114793000
Indonesia,IDN,1971,0.33046543677098345,38955265.68656353,117880000
Indonesia,IDN,1972,0.3578529015149836,43306284.58263877,121017000
Indonesia,IDN,1973,0.3953148094913626,49098099.33882724,124200000
Indonesia,IDN,1974,0.40202250336826845,51226511.424191505,127422000
Indonesia,IDN,1975,0.4127038320069977,53932549.47050646,130681000
Indonesia,IDN,1976,0.4612200950671594,61788272.47586214,133967000
Indonesia,IDN,1977,0.6003616506710774,82416446.68082416,137278000
Indonesia,IDN,1978,0.6680191043977634,93938182.49862228,140622000
Indonesia,IDN,1979,0.6606284406181909,95137101.73342568,144010000
Indonesia,IDN,1980,0.6434336807695742,94873009.36211218,147448000
Indonesia,IDN,1981,0.6644929005263801,100297229.41965076,150938000
Indonesia,IDN,1982,0.6835343935006692,105584190.69526137,154468000
Indonesia,IDN,1983,0.6656842101780975,105184091.04055732,158008992
Indonesia,IDN,1984,0.6962508401801832,112460530.02843046,161523008
Indonesia,IDN,1985,0.7370363900253805,121597737.69916733,164982000
Indonesia,IDN,1986,0.7255662045669756,122166484.12775995,168374000
Indonesia,IDN,1987,0.7214722093509045,123878948.53395604,171703008
Indonesia,IDN,1988,0.7585138970463886,132721727.6495889,174976000
Indonesia,IDN,1989,0.7388749056630727,131674152.15231128,178208992
Indonesia,IDN,1990,0.8284185718158356,150285891.7414776,181412992
Indonesia,IDN,1991,0.9784935058461799,180622073.23115805,184592000
Indonesia,IDN,1992,1.0843580174906386,203577374.2036925,187740000
Indonesia,IDN,1993,1.1514864368999702,219762347.1806877,190851008
Indonesia,IDN,1994,1.1492247929410864,222854214.9789583,193916992
Indonesia,IDN,1995,1.1503608698919812,226545167.5513074,196934000
Indonesia,IDN,1996,1.275975787962388,255068825.78166303,199900992
Indonesia,IDN,1997,1.3841238581001047,280736305.64301187,202826000
Indonesia,IDN,1998,1.0497993591959125,215969964.77218422,205724992
Indonesia,IDN,1999,1.1693879304485801,243951872.465634,208615008
Indonesia,IDN,2000,1.2566702997312829,265803361.77736256,211514000
Indonesia,IDN,2001,1.3875597816794312,297530292.40665364,214427008
Indonesia,IDN,2002,1.414079412855409,307361473.019426,217358000
Indonesia,IDN,2003,1.4373205987450464,316654652.29035765,220308992
Indonesia,IDN,2004,1.5220297169737766,339847927.3842067,223286000
Indonesia,IDN,2005,1.5172478203387667,343336479.8786566,226288992
Indonesia,IDN,2006,1.5107549656616632,346443307.21560127,229318000
Indonesia,IDN,2007,1.6218047395687387,376865254.5525461,232374000
Indonesia,IDN,2008,1.773311928523028,417561759.8093174,235470000
Indonesia,IDN,2009,1.873677781054765,447098850.8036468,238620992
Indonesia,IDN,2010,1.7705298178215139,428174307.963048,241834000
Indonesia,IDN,2011,2.0727871993107843,508073307.14626217,245116000
Indonesia,IDN,2012,2.1186511170297577,526383107.32827735,248452000
Indonesia,IDN,2013,1.6329742721235267,411191073.5282705,251804992
Indonesia,IDN,2014,1.4378767828330763,366842627.8506371,255128000
Indonesia,IDN,2015,1.9622501164994388,507012087.54947543,258383008
Indonesia,IDN,2016,2.1436290244186242,560679033.1108377,261556000
Indonesia,IDN,2017,2.2069647972706776,584075458.2182004,264651008
Indonesia,IDN,2018,2.2972843121351096,614916407.4917915,267671008
Iran,IRN,1902,0,0,10111420
Iran,IRN,1903,0,0,10171438
Iran,IRN,1905,0,0,10292541
Iran,IRN,1906,0.000353885511276189,3664,10353631
Iran,IRN,1907,0,0,10414144
Iran,IRN,1908,0,0,10475953
Iran,IRN,1909,0,0,10538129
Iran,IRN,1910,0,0,10600673
Iran,IRN,1911,0.012713498395245304,135568,10663312
Iran,IRN,1912,0.023569077872507,252815.99999999997,10726597
Iran,IRN,1913,0.07895373026854989,853712,10812814
Iran,IRN,1914,0.10734667543277471,1172480,10922369
Iran,IRN,1915,0.12693140679282094,1403312.0000000002,11055672
Iran,IRN,1916,0.17942487444819757,2007871.9999999998,11190600
Iran,IRN,1917,0.24713099250254367,2799296,11327175
Iran,IRN,1918,0.30059478608816775,3447824.0000000005,11470006
Iran,IRN,1919,0.3719692216207085,4319856.000000001,11613477
Iran,IRN,1920,0.46241137019589346,5437376.000000001,11758742
Iran,IRN,1921,0.6093421169336957,7254720,11905824
Iran,IRN,1922,0.7653377350298382,9225952.000000002,12054746
Iran,IRN,1923,0.9486060826526993,11578240,12205530
Iran,IRN,1924,1.0928373798095694,13505504,12358201
Iran,IRN,1925,1.134972633182024,14201664,12512781
Iran,IRN,1926,1.1886249392724695,15059040.000000002,12669295
Iran,IRN,1927,1.3019032852717078,16700512,12827767
Iran,IRN,1928,1.3611410955465801,17678800.000000004,12988220
Iran,IRN,1929,1.2944534203209703,17022944,13150681
Iran,IRN,1930,1.3904581344562228,18514192.000000004,13315174
Iran,IRN,1931,1.329524819709644,17924288,13481725
Iran,IRN,1932,1.4717351735390385,20089712.000000004,13650358
Iran,IRN,1933,1.5980341942367686,22086591.999999996,13821101
Iran,IRN,1934,1.6788338985763878,23493568,13993980
Iran,IRN,1935,1.6472330727719298,23339680,14169021
Iran,IRN,1936,1.781143674319955,25552736,14346252
Iran,IRN,1937,2.181646198231149,31689936.000000004,14525699
Iran,IRN,1938,2.1606736368129464,31777871.999999996,14707391
Iran,IRN,1939,2.018092106588547,30052128,14891356
Iran,IRN,1940,1.7992396944292675,27128256,15077622
Iran,IRN,1941,1.3639601742854826,20822511.999999996,15266217
Iran,IRN,1942,1.9105590595744164,29531840,15457172
Iran,IRN,1943,1.9459530884446934,30455168,15650515
Iran,IRN,1944,2.6289884999486,41659680,15846277
Iran,IRN,1945,3.296906158482973,52897168,16044487
Iran,IRN,1946,3.70771558844819,60232496,16245177
Iran,IRN,1947,3.858606345088415,63467808.00000001,16448376
Iran,IRN,1948,4.680620132510169,77951600,16654118
Iran,IRN,1949,4.983494670282436,84033840,16862432
Iran,IRN,1950,-0.3152679478941527,-5397072,17119000
Iran,IRN,1951,0.3947004624079466,6913968.000000001,17517000
Iran,IRN,1952,0.2282083193933311,4092688,17934000
Iran,IRN,1953,0.20844248462082857,3828880,18369000
Iran,IRN,1954,0.05547681028528928,1044240.0000000001,18823000
Iran,IRN,1955,0.8196239245361252,15813824,19294000
Iran,IRN,1956,1.1529292827174848,22808400.000000004,19783000
Iran,IRN,1957,1.074513283059786,21800800,20289000
Iran,IRN,1958,1.2123542357407142,25230304.000000004,20811000
Iran,IRN,1959,1.1975414942374862,25568708.44346457,21351000
Iran,IRN,1960,1.7053270186198672,37358598.99690543,21907000
Iran,IRN,1961,1.6240550886267033,36508758.39232829,22480000
Iran,IRN,1962,1.622314710829323,37428422.69354331,23071000
Iran,IRN,1963,1.7442962398536557,41304934.95973457,23680000
Iran,IRN,1964,1.9548740617715694,47519078.69354331,24308000
Iran,IRN,1965,2.1526102256555966,53718388.18123541,24955000
Iran,IRN,1966,2.501692228194239,64103361.65524918,25624000
Iran,IRN,1967,2.5792592893818966,67880945.97795275,26318000
Iran,IRN,1968,3.045520770944582,82329563.00094488,27033000
Iran,IRN,1969,2.9907705609991626,83038744.62614176,27765000
Iran,IRN,1970,3.219031192855119,91787455.43307087,28514000
Iran,IRN,1971,3.4706587742866404,101627830.2286614,29282000
Iran,IRN,1972,3.5250271943704923,106015192.87069255,30075000
Iran,IRN,1973,4.189325986697789,129475308.94488189,30906000
Iran,IRN,1974,4.523230501419185,143775404.71811023,31786000
Iran,IRN,1975,4.253405786403189,139213971.38897637,32730000
Iran,IRN,1976,4.6380240608267975,156459103.6679312,33734000
Iran,IRN,1977,4.704535345848186,163731943.64155442,34803000
Iran,IRN,1978,4.507770546074555,162103936.60738707,35961000
Iran,IRN,1979,4.395447020351689,163673260.69683585,37237000
Iran,IRN,1980,3.1193912074315113,120564470.16722791,38650000
Iran,IRN,1981,2.799218069196838,112528566.38171288,40200000
Iran,IRN,1982,3.2844102040408165,137514970.83298495,41869000
Iran,IRN,1983,3.419424600760767,149213431.3033976,43637000
Iran,IRN,1984,3.297400147856787,149942676.9234917,45473000
Iran,IRN,1985,3.3781888957343438,159947109.64633396,47347000
Iran,IRN,1986,2.9950475336628375,147536041.50823137,49260000
Iran,IRN,1987,3.098162916222119,158607352.33307517,51194000
Iran,IRN,1988,3.2991276160327887,175107796.47617233,53077000
Iran,IRN,1989,3.4675495536590892,190098001.6306986,54822000
Iran,IRN,1990,3.712137520972322,209238343.5071259,56366000
Iran,IRN,1991,3.917443547070433,225954226.3514755,57679000
Iran,IRN,1992,3.8611268127838354,226957034.05543384,58780000
Iran,IRN,1993,3.9444214370342188,235576625.9054317,59724000
Iran,IRN,1994,4.349167003443051,263520377.9056179,60591000
Iran,IRN,1995,4.4129929369991,271147525.0280357,61443000
Iran,IRN,1996,4.398551049249964,274007737.61302656,62295000
Iran,IRN,1997,4.230538501889042,267099278.85526654,63136000
Iran,IRN,1998,4.7834409033461345,306006281.4688589,63972000
Iran,IRN,1999,5.858351493637178,379627035.1391828,64801000
Iran,IRN,2000,5.62704347437576,369263473.91896045,65623000
Iran,IRN,2001,5.943375566108424,394931362.99233866,66449000
Iran,IRN,2002,5.912139772806531,397798324.6132874,67285000
Iran,IRN,2003,6.077146896052415,413993477.9997787,68123000
Iran,IRN,2004,6.411649668676152,442089656.3048894,68951000
Iran,IRN,2005,6.644447165434432,463529923.15503687,69762000
Iran,IRN,2006,7.14039530138475,503790590.489201,70555000
Iran,IRN,2007,7.195718758999086,513313793.39195883,71336000
Iran,IRN,2008,7.4168431713322684,534910146.35965455,72121000
Iran,IRN,2009,7.499279690680663,546884971.4428874,72925000
Iran,IRN,2010,7.646577670249168,564034508.6905894,73763000
Iran,IRN,2011,7.758290172753972,579039987.0434927,74635000
Iran,IRN,2012,7.95186602747814,600683959.7156987,75540000
Iran,IRN,2013,7.958866999637779,608710065.8662966,76482000
Iran,IRN,2014,8.286427953465399,641916427.8431506,77466000
Iran,IRN,2015,8.164032378253792,640811229.4338967,78492000
Iran,IRN,2016,8.20685795210782,652970446.1015066,79564000
Iran,IRN,2017,8.502673282553097,685944664.3966886,80674000
Iran,IRN,2018,8.80702257424004,720414446.5728353,81800000
Italy,ITA,1860,0.0011218657263896866,29311.999999999996,26127904
Italy,ITA,1861,0.025495524503327174,670512,26299204
Italy,ITA,1862,0.04636902055001674,1227440.0000000002,26471122
Italy,ITA,1863,0.040156746311460705,1069888,26642796
Italy,ITA,1864,0.0598538384088983,1604832.0000000002,26812516
Italy,ITA,1865,0.04712318368956566,1271408,26980520
Italy,ITA,1866,0.054385027454900994,1476592,27150708
Italy,ITA,1867,0.05377175681351295,1469264.0000000002,27324084
Italy,ITA,1868,0.06169190008340833,1696432.0000000002,27498456
Italy,ITA,1869,0.06765752954097846,1872304.0000000005,27673254
Italy,ITA,1870,0.09618789273635577,2678384,27845334
Italy,ITA,1871,0.08239283010476503,2308320,28016030
Italy,ITA,1872,0.10554176869644014,2975168,28189484
Italy,ITA,1873,0.09765096944705613,2769984.0000000005,28366170
Italy,ITA,1874,0.10501772141111992,2997152,28539488
